,a-str,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
instance04944,0.63,0.47,0.03,63828,0.04,0.01,0.01,6296,1.90,1.78,0.10,219964,0.06,0.04,0.00,24484,
instance04967,0.62,0.47,0.03,63832,0.05,0.01,0.00,6292,1.91,1.80,0.10,216456,0.06,0.03,0.01,24484,
instance04971,0.67,0.50,0.03,65064,0.03,0.01,0.00,6292,1.76,1.67,0.08,211780,0.09,0.03,0.01,24484,
instance04973,0.59,0.46,0.03,64572,0.04,0.01,0.00,6296,1.96,1.83,0.11,218968,0.06,0.03,0.01,24484,
instance04975,0.61,0.45,0.04,64096,0.02,0.01,0.00,6292,1.86,1.75,0.09,221932,0.07,0.03,0.01,24484,
instance04977,0.68,0.50,0.03,67192,0.04,0.01,0.00,7140,1.85,1.68,0.08,215140,0.06,0.03,0.01,26272,
instance04985,0.68,0.49,0.03,65144,0.04,0.01,0.00,6296,2.00,1.90,0.08,220688,0.06,0.03,0.01,24484,
instance04989,0.74,0.53,0.03,67752,0.02,0.01,0.00,7140,2.11,2.01,0.09,227128,0.07,0.03,0.01,26284,
instance04991,0.72,0.52,0.03,66908,0.02,0.01,0.00,7136,1.83,1.72,0.10,221060,0.06,0.03,0.01,26272,
instance05004,0.67,0.50,0.03,65024,0.02,0.01,0.00,6296,2.06,1.96,0.09,223360,0.06,0.04,0.01,24484,
instance05008,0.69,0.48,0.04,65112,0.04,0.01,0.00,6296,2.02,1.91,0.10,216940,0.06,0.03,0.01,24484,
instance05022,0.66,0.48,0.03,65052,0.02,0.01,0.00,6296,2.05,1.94,0.09,222548,0.06,0.04,0.00,24484,
instance05047,0.69,0.49,0.03,65980,0.03,0.01,0.00,7136,1.82,1.71,0.09,218332,0.07,0.03,0.01,26268,
instance05050,0.67,0.48,0.04,65136,0.03,0.01,0.00,6292,1.83,1.73,0.09,220720,0.08,0.03,0.01,24484,
instance05066,0.72,0.54,0.04,69604,0.03,0.01,0.00,7144,2.17,2.05,0.10,231572,0.07,0.03,0.01,26280,
instance05073,0.59,0.50,0.03,67740,0.02,0.01,0.00,7144,1.74,1.62,0.09,217748,0.08,0.03,0.01,26272,
instance05079,0.68,0.49,0.04,66340,0.04,0.01,0.00,7136,1.80,1.70,0.09,221440,0.07,0.04,0.01,26268,
instance05081,0.55,0.45,0.03,63880,0.04,0.01,0.00,6296,1.99,1.89,0.09,219788,0.06,0.04,0.00,24484,
instance05117,0.63,0.49,0.03,67132,0.03,0.01,0.00,7140,1.76,1.66,0.08,214828,0.06,0.03,0.01,26272,
instance05123,0.63,0.53,0.04,67236,0.02,0.01,0.01,7140,1.74,1.63,0.10,217580,0.07,0.03,0.01,26272,
instance05124,0.60,0.51,0.03,64228,0.03,0.01,0.00,6296,2.05,1.93,0.09,224072,0.06,0.03,0.02,24484,
instance05131,0.56,0.50,0.03,64244,0.02,0.01,0.00,7144,1.68,1.51,0.09,212296,0.08,0.04,0.01,26272,
instance05148,0.47,0.41,0.03,64188,0.04,0.01,0.00,6292,1.94,1.81,0.10,218800,0.06,0.03,0.01,24484,
instance05152,0.52,0.47,0.03,67528,0.02,0.01,0.00,7144,2.02,1.90,0.10,228740,0.07,0.03,0.01,26272,
instance05161,0.63,0.50,0.04,65088,0.02,0.01,0.00,7140,1.63,1.50,0.11,212908,0.07,0.04,0.01,26264,
instance05163,0.66,0.53,0.05,67396,0.04,0.01,0.00,7140,1.87,1.75,0.10,219856,0.07,0.04,0.01,26272,
instance05169,0.59,0.51,0.04,65176,0.03,0.01,0.00,6288,1.95,1.83,0.11,220740,0.07,0.03,0.01,24484,
instance05177,0.64,0.55,0.03,67100,0.03,0.01,0.00,7136,1.94,1.83,0.09,221984,0.07,0.04,0.01,26268,
instance05179,0.57,0.54,0.02,67100,0.04,0.01,0.00,7136,1.83,1.72,0.10,222684,0.08,0.03,0.01,26268,
instance05194,0.58,0.52,0.04,66112,0.03,0.01,0.00,7136,1.80,1.70,0.09,225520,0.09,0.03,0.01,26268,
instance05206,0.54,0.50,0.03,63872,0.04,0.01,0.00,6292,1.93,1.83,0.08,222492,0.06,0.04,0.01,24484,
instance05210,0.54,0.48,0.03,64228,0.04,0.01,0.01,6292,1.82,1.72,0.09,217916,0.06,0.03,0.01,24484,
instance05211,0.54,0.49,0.04,64060,0.03,0.01,0.00,6300,1.63,1.53,0.09,210824,0.06,0.03,0.01,24484,
instance05228,0.53,0.48,0.04,64080,0.02,0.01,0.00,6292,1.82,1.71,0.10,211580,0.06,0.03,0.01,24484,
instance05229,0.55,0.50,0.04,64200,0.03,0.01,0.00,6292,1.89,1.77,0.10,217104,0.06,0.03,0.02,24484,
instance05230,0.57,0.53,0.04,67488,0.02,0.01,0.00,7144,1.75,1.65,0.09,216160,0.06,0.04,0.01,26272,
instance05236,0.63,0.52,0.03,64912,0.04,0.01,0.00,6292,1.93,1.76,0.10,219932,0.09,0.03,0.01,24484,
instance05253,0.59,0.50,0.03,66252,0.04,0.01,0.00,6296,2.03,1.92,0.09,221120,0.06,0.03,0.01,24484,
instance05259,0.61,0.49,0.04,63852,0.03,0.01,0.00,6296,2.05,1.93,0.10,224752,0.06,0.04,0.01,24484,
instance05266,0.62,0.51,0.04,64804,0.05,0.01,0.00,6296,2.10,1.95,0.10,225088,0.05,0.04,0.00,24484,
instance05273,0.56,0.51,0.04,66588,0.02,0.01,0.00,6292,1.90,1.78,0.10,224960,0.07,0.03,0.01,24484,
instance05275,0.54,0.50,0.03,65820,0.05,0.01,0.01,7140,1.89,1.78,0.09,217048,0.07,0.04,0.01,26272,
instance05280,0.54,0.49,0.04,65248,0.03,0.01,0.00,6292,1.83,1.71,0.10,214172,0.05,0.03,0.01,24484,
instance05291,0.65,0.52,0.04,65152,0.04,0.01,0.00,6292,2.06,1.94,0.10,226800,0.06,0.03,0.01,24484,
instance05304,0.70,0.55,0.04,66924,0.02,0.01,0.00,7144,2.01,1.91,0.09,231172,0.07,0.04,0.01,26276,
instance05305,0.64,0.50,0.03,67528,0.02,0.01,0.00,7136,1.90,1.81,0.07,219624,0.07,0.04,0.01,26272,
instance05311,0.56,0.50,0.04,66600,0.03,0.01,0.00,6288,1.83,1.72,0.10,214764,0.06,0.03,0.01,24484,
instance05312,0.62,0.47,0.04,64700,0.04,0.01,0.01,6292,1.96,1.82,0.12,218284,0.06,0.03,0.01,24484,
instance05316,0.57,0.51,0.03,66356,0.02,0.01,0.00,7136,1.88,1.76,0.10,220364,0.06,0.04,0.00,26268,
instance05318,0.57,0.51,0.04,67348,0.02,0.01,0.00,6292,2.04,1.91,0.11,226088,0.06,0.03,0.01,24484,
instance05339,0.63,0.52,0.04,65036,0.03,0.01,0.01,6292,2.01,1.90,0.10,231564,0.07,0.03,0.01,24484,
instance05345,0.66,0.54,0.03,66120,0.02,0.01,0.00,7136,1.90,1.78,0.10,224536,0.06,0.03,0.01,26272,
instance05348,0.62,0.50,0.04,66300,0.03,0.01,0.00,7136,2.02,1.78,0.11,224408,0.06,0.03,0.01,26280,
instance05365,0.60,0.55,0.04,68280,0.02,0.01,0.00,7136,1.94,1.83,0.09,219056,0.05,0.04,0.01,26268,
instance05378,0.55,0.50,0.03,64912,0.03,0.01,0.00,6292,1.77,1.66,0.09,211348,0.06,0.04,0.00,24484,
instance05380,0.59,0.54,0.03,66532,0.02,0.01,0.00,7140,2.11,1.99,0.10,231452,0.07,0.04,0.01,26284,
instance05388,0.68,0.52,0.03,67276,0.04,0.01,0.00,7136,1.95,1.85,0.08,224936,0.08,0.04,0.01,26272,
instance05396,0.62,0.47,0.03,65040,0.04,0.01,0.01,6292,2.00,1.89,0.09,215968,0.06,0.03,0.01,24484,
instance05411,0.63,0.48,0.03,66312,0.02,0.01,0.00,7136,1.86,1.76,0.09,218244,0.06,0.03,0.01,26268,
instance05412,0.46,0.43,0.02,65064,0.02,0.01,0.00,6292,1.91,1.80,0.10,222444,0.06,0.03,0.01,24484,
instance05424,0.46,0.41,0.02,64040,0.04,0.01,0.00,6292,1.97,1.86,0.09,221292,0.06,0.03,0.01,24484,
instance05426,0.51,0.46,0.03,67632,0.03,0.01,0.00,7144,2.05,1.93,0.10,233456,0.07,0.04,0.01,26284,
instance05428,0.58,0.49,0.03,67296,0.03,0.01,0.00,7140,1.76,1.64,0.09,219464,0.07,0.04,0.00,26272,
instance05447,0.62,0.50,0.04,65464,0.03,0.01,0.00,6292,1.87,1.74,0.11,212836,0.06,0.03,0.01,24484,
instance05448,0.70,0.48,0.03,63792,0.03,0.01,0.01,6292,1.87,1.76,0.09,217776,0.06,0.03,0.01,24484,
instance05449,0.69,0.48,0.04,63920,0.03,0.01,0.01,6296,1.96,1.84,0.10,222564,0.07,0.03,0.01,24484,
instance05450,0.80,0.51,0.03,65088,0.04,0.01,0.01,6292,1.99,1.86,0.10,219084,0.06,0.03,0.01,24484,
instance05454,0.56,0.51,0.03,65620,0.02,0.01,0.00,6292,2.03,1.91,0.10,224536,0.07,0.04,0.01,24484,
instance05462,0.53,0.48,0.02,64104,0.03,0.01,0.01,6292,1.96,1.79,0.08,219584,0.05,0.03,0.01,24484,
instance05465,0.81,0.53,0.03,66388,0.02,0.01,0.00,7140,2.07,1.93,0.12,226296,0.06,0.03,0.01,26280,
instance05470,0.55,0.51,0.03,66596,0.03,0.01,0.00,6292,1.93,1.81,0.11,217184,0.06,0.03,0.01,24484,
instance05472,0.58,0.42,0.04,65356,0.03,0.01,0.00,6292,1.77,1.66,0.08,213300,0.06,0.03,0.01,24484,
instance05474,0.85,0.53,0.04,68524,0.02,0.01,0.00,7140,1.80,1.68,0.10,216212,0.06,0.04,0.01,26272,
instance05476,0.55,0.47,0.04,64968,0.02,0.00,0.01,6296,1.95,1.82,0.11,223296,0.06,0.03,0.01,24484,
instance05477,0.61,0.51,0.03,67660,0.02,0.01,0.00,7136,1.91,1.81,0.08,223180,0.08,0.03,0.01,26268,
instance05481,0.53,0.49,0.03,66216,0.04,0.01,0.00,7140,1.81,1.71,0.08,219776,0.08,0.04,0.01,26268,
instance05486,0.59,0.54,0.03,68708,0.06,0.01,0.01,7136,1.86,1.76,0.09,222724,0.06,0.03,0.01,26272,
instance05487,0.58,0.53,0.03,67464,0.03,0.01,0.00,7136,1.97,1.86,0.10,216900,0.07,0.03,0.01,26268,
instance05493,0.80,0.51,0.04,65124,0.05,0.01,0.00,6292,2.05,1.93,0.10,225252,0.12,0.03,0.01,24484,
instance05494,0.53,0.44,0.04,65188,0.04,0.01,0.00,6292,1.83,1.70,0.10,219828,0.06,0.03,0.01,24484,
instance05507,0.60,0.54,0.03,67528,0.03,0.01,0.00,7136,1.89,1.78,0.09,221968,0.10,0.04,0.01,26268,
instance05512,0.62,0.53,0.03,66468,0.02,0.01,0.00,7136,1.78,1.67,0.09,218356,0.05,0.03,0.00,26268,
instance05515,0.81,0.52,0.03,66976,0.02,0.01,0.00,7140,1.89,1.77,0.10,216312,0.05,0.03,0.01,26272,
instance05522,0.64,0.48,0.03,66236,0.03,0.01,0.00,6292,2.02,1.91,0.08,231456,0.06,0.03,0.01,24484,
instance05547,0.63,0.49,0.04,65084,0.03,0.01,0.00,6296,1.64,1.48,0.09,208952,0.06,0.03,0.01,24472,
instance05567,0.56,0.50,0.04,66140,0.03,0.01,0.00,7140,1.85,1.75,0.09,213740,0.05,0.03,0.01,26268,
instance05572,0.78,0.53,0.04,67136,0.03,0.00,0.01,6292,2.15,2.04,0.10,231984,0.08,0.03,0.00,24484,
instance05592,0.60,0.49,0.04,66240,0.02,0.01,0.00,7136,1.83,1.72,0.09,217748,0.05,0.03,0.01,26268,
instance05600,0.65,0.52,0.02,65656,0.02,0.01,0.00,6296,2.10,1.99,0.10,225360,0.06,0.04,0.00,24484,
instance05615,0.47,0.42,0.03,64056,0.03,0.01,0.00,6288,1.92,1.80,0.10,216152,0.08,0.03,0.01,24484,
instance05619,0.76,0.49,0.04,64072,0.02,0.01,0.00,6292,1.83,1.73,0.09,212588,0.06,0.03,0.01,24484,
instance05632,0.84,0.57,0.03,67332,0.03,0.01,0.00,7136,2.00,1.87,0.11,226844,0.06,0.03,0.01,26272,
instance05635,0.82,0.52,0.04,65720,0.02,0.01,0.00,6296,1.92,1.81,0.10,222532,0.06,0.03,0.01,24484,
instance05641,0.74,0.51,0.04,66328,0.04,0.01,0.00,7136,1.88,1.77,0.09,218836,0.06,0.03,0.01,26268,
instance05655,0.49,0.42,0.04,64100,0.04,0.01,0.01,6292,2.01,1.88,0.11,224688,0.07,0.04,0.01,24484,
instance05672,0.64,0.51,0.03,65360,0.04,0.01,0.01,6296,2.06,1.95,0.10,219472,0.06,0.03,0.01,24484,
instance05673,0.81,0.58,0.04,67388,0.02,0.01,0.00,7140,2.15,2.03,0.10,231452,0.07,0.03,0.01,26284,
instance05675,0.78,0.49,0.04,64160,0.04,0.01,0.00,6292,2.01,1.89,0.10,227736,0.08,0.04,0.00,24484,
instance05680,0.86,0.54,0.03,67704,0.03,0.01,0.00,7140,1.88,1.77,0.10,214772,0.06,0.04,0.01,26272,
instance05684,0.70,0.51,0.03,66348,0.02,0.01,0.00,7140,1.85,1.68,0.10,221092,0.06,0.04,0.00,26272,
instance05698,0.82,0.53,0.04,67344,0.04,0.01,0.01,7144,1.75,1.65,0.09,214448,0.06,0.03,0.01,26272,
instance05710,0.89,0.57,0.04,70524,0.03,0.01,0.00,7144,2.20,2.05,0.12,228916,0.06,0.03,0.01,26272,
instance05728,0.83,0.54,0.04,67460,0.02,0.01,0.00,7140,1.77,1.66,0.08,216032,0.06,0.03,0.01,26272,
instance05742,0.78,0.49,0.04,63784,0.03,0.01,0.00,6288,1.97,1.85,0.10,216640,0.09,0.03,0.01,24484,
instance05746,0.48,0.42,0.04,67284,0.04,0.01,0.00,7144,1.82,1.71,0.09,215124,0.05,0.04,0.01,26272,
instance05753,0.87,0.57,0.04,67828,0.04,0.01,0.00,7136,2.04,1.93,0.10,224972,0.07,0.03,0.01,26280,
instance05764,0.91,0.58,0.03,69776,0.03,0.01,0.00,7144,2.13,1.99,0.10,232760,0.07,0.04,0.01,26284,
instance05776,0.87,0.55,0.03,66368,0.03,0.01,0.01,7136,1.86,1.76,0.08,222340,0.06,0.03,0.01,26268,
instance05785,0.48,0.43,0.04,67108,0.03,0.01,0.01,7136,1.78,1.66,0.10,219912,0.07,0.03,0.01,26268,
instance05787,0.70,0.49,0.04,66152,0.03,0.02,0.00,7144,1.72,1.60,0.10,215260,0.06,0.04,0.01,26272,
instance05799,0.70,0.49,0.03,64132,0.03,0.01,0.00,6288,1.77,1.68,0.08,216252,0.06,0.03,0.01,24484,
instance05806,0.61,0.48,0.04,65700,0.02,0.01,0.00,6292,1.83,1.72,0.10,211636,0.06,0.03,0.01,24484,
instance05812,0.62,0.51,0.04,65172,0.04,0.01,0.00,6292,1.71,1.62,0.08,217208,0.07,0.03,0.01,24484,
instance05820,0.61,0.44,0.03,64056,0.03,0.01,0.00,6292,1.89,1.76,0.10,217848,0.08,0.03,0.01,24484,
instance05823,0.64,0.53,0.04,68580,0.06,0.01,0.00,7136,1.92,1.79,0.10,214556,0.07,0.03,0.01,26268,
instance05826,0.59,0.51,0.04,67348,0.03,0.01,0.00,7136,1.84,1.73,0.10,224640,0.06,0.03,0.01,26268,
instance05844,0.57,0.53,0.03,65168,0.04,0.01,0.00,6292,1.93,1.76,0.09,216704,0.06,0.03,0.01,24484,
instance05845,0.58,0.53,0.03,67688,0.02,0.01,0.00,7136,1.83,1.71,0.10,218588,0.06,0.03,0.01,26268,
instance05848,0.54,0.48,0.04,64032,0.04,0.01,0.00,7140,1.72,1.60,0.11,213896,0.07,0.03,0.01,26276,
instance05850,0.55,0.49,0.03,64120,0.03,0.01,0.00,6292,1.91,1.80,0.09,213380,0.06,0.04,0.00,24484,
instance05851,0.57,0.52,0.04,66236,0.04,0.02,0.00,7140,1.94,1.83,0.10,215012,0.08,0.03,0.01,26272,
instance05856,0.56,0.51,0.02,64116,0.02,0.01,0.00,6292,1.88,1.79,0.08,213176,0.05,0.03,0.01,24484,
instance05867,0.58,0.51,0.04,64340,0.02,0.01,0.00,6296,1.99,1.88,0.09,219048,0.07,0.03,0.01,24484,
instance05871,0.61,0.57,0.04,67756,0.02,0.01,0.00,7136,1.88,1.78,0.09,219252,0.07,0.04,0.01,26268,
instance05888,0.64,0.51,0.03,67728,0.02,0.01,0.00,7136,1.88,1.77,0.09,217112,0.06,0.03,0.01,26268,
instance05896,0.58,0.50,0.03,65072,0.04,0.01,0.00,6292,1.80,1.71,0.08,214552,0.07,0.04,0.01,24484,
instance05902,0.61,0.57,0.02,68420,0.02,0.01,0.00,7136,1.90,1.79,0.09,220440,0.06,0.04,0.01,26268,
instance05937,0.53,0.48,0.04,64104,0.02,0.01,0.00,7140,1.63,1.53,0.09,211900,0.06,0.03,0.01,26272,
instance05941,0.58,0.52,0.05,66844,0.02,0.01,0.00,7136,1.94,1.83,0.10,220804,0.08,0.03,0.01,26268,
instance05978,0.54,0.49,0.03,63720,0.04,0.01,0.00,6300,1.72,1.60,0.10,212236,0.09,0.03,0.01,24472,
instance05980,0.61,0.46,0.04,64120,0.02,0.01,0.00,6300,1.73,1.62,0.10,211216,0.06,0.04,0.01,24484,
instance05982,0.60,0.49,0.03,65072,0.02,0.01,0.00,6292,1.83,1.70,0.10,215412,0.07,0.04,0.01,24484,
instance05984,0.59,0.49,0.04,64804,0.02,0.01,0.00,6296,1.95,1.77,0.09,223040,0.06,0.04,0.00,24484,
instance05989,0.64,0.53,0.04,67812,0.04,0.01,0.01,7136,1.99,1.87,0.11,224792,0.06,0.04,0.01,26272,
instance05991,0.62,0.52,0.03,67452,0.02,0.01,0.00,7136,1.90,1.79,0.10,220056,0.06,0.04,0.01,26272,
instance06349,0.63,0.49,0.04,67204,0.02,0.01,0.00,6320,2.07,1.95,0.11,222820,0.06,0.03,0.01,24484,
instance06506,0.56,0.51,0.04,65844,0.06,0.03,0.00,7912,1.48,1.37,0.09,184892,0.06,0.03,0.01,24264,
instance06609,0.59,0.54,0.04,66940,0.04,0.01,0.00,6328,2.11,1.99,0.10,225952,0.06,0.03,0.01,24484,
instance06641,0.52,0.48,0.03,67208,0.03,0.01,0.01,6316,1.97,1.86,0.10,219224,0.06,0.04,0.01,24484,
instance07107,0.51,0.48,0.02,67320,0.02,0.01,0.00,6324,1.92,1.81,0.09,221336,0.08,0.03,0.01,24484,
instance07209,0.61,0.57,0.03,72184,0.02,0.01,0.00,7172,1.99,1.88,0.08,223288,0.07,0.03,0.01,26452,
instance07321,0.50,0.44,0.03,65464,0.06,0.03,0.01,7912,1.37,1.28,0.08,180392,0.06,0.03,0.01,24264,
instance07331,0.53,0.47,0.04,68484,0.04,0.01,0.00,6320,1.86,1.74,0.10,219676,0.07,0.03,0.01,24484,
instance07492,0.51,0.45,0.04,65264,0.06,0.03,0.00,7912,1.41,1.32,0.08,181008,0.06,0.03,0.01,24264,
instance07675,0.50,0.46,0.03,64960,0.06,0.03,0.00,7912,1.48,1.39,0.08,180688,0.06,0.04,0.01,24264,
instance07975,0.61,0.57,0.03,72200,0.05,0.01,0.00,7168,2.00,1.89,0.10,219136,0.06,0.03,0.01,26428,
instance08020,0.54,0.45,0.03,65432,0.03,0.01,0.00,6316,1.95,1.82,0.11,215504,0.06,0.04,0.01,24484,
instance08272,0.54,0.43,0.03,64872,0.04,0.03,0.00,7912,1.44,1.35,0.08,181860,0.06,0.03,0.01,24264,
instance08348,0.66,0.56,0.04,74140,0.03,0.01,0.01,7168,2.12,1.94,0.09,221324,0.06,0.03,0.01,26480,
instance08980,0.68,0.57,0.04,73744,0.02,0.01,0.00,7164,2.06,1.94,0.10,225408,0.06,0.04,0.01,26496,
instance08996,0.51,0.42,0.03,64136,0.05,0.03,0.00,7912,1.50,1.40,0.08,182732,0.06,0.03,0.01,24264,
instance09054,0.64,0.52,0.04,65652,0.06,0.03,0.00,7912,1.46,1.37,0.08,182792,0.06,0.03,0.01,24264,
instance09282,0.65,0.52,0.04,67468,0.04,0.03,0.00,7912,1.49,1.40,0.09,180900,0.07,0.03,0.01,24264,
instance09330,0.72,0.50,0.03,66296,0.02,0.01,0.00,6316,2.05,1.92,0.11,225640,0.06,0.03,0.01,24484,
instance09734,0.70,0.51,0.04,65888,0.04,0.01,0.00,6328,1.93,1.80,0.10,213460,0.06,0.03,0.01,24484,
instance10004,0.61,0.52,0.04,68860,0.03,0.01,0.00,6324,1.83,1.70,0.10,213660,0.06,0.04,0.01,24484,
instance10147,1.00,0.83,0.04,88604,0.03,0.01,0.00,7164,2.36,2.24,0.10,238100,0.08,0.04,0.01,27200,
instance10397,0.72,0.66,0.04,80516,0.04,0.01,0.00,7168,2.06,1.93,0.10,227028,0.07,0.04,0.01,26672,
instance10465,0.61,0.51,0.03,65012,0.05,0.03,0.00,7912,1.40,1.29,0.09,180348,0.06,0.03,0.01,24264,
instance10512,0.60,0.49,0.04,64124,0.04,0.03,0.01,7912,1.40,1.30,0.09,181168,0.06,0.03,0.01,24264,
instance11018,0.67,0.53,0.03,66032,0.02,0.01,0.00,6328,2.00,1.90,0.09,218636,0.08,0.03,0.01,24484,
instance11156,0.64,0.53,0.04,67356,0.04,0.01,0.00,6316,1.95,1.84,0.09,214520,0.07,0.03,0.01,24484,
instance11211,0.65,0.54,0.04,66092,0.04,0.01,0.00,6328,2.12,2.01,0.10,222636,0.07,0.04,0.01,24484,
instance11215,0.76,0.54,0.04,68380,0.02,0.01,0.00,6328,1.92,1.80,0.10,216344,0.07,0.03,0.01,24484,
instance11372,0.85,0.67,0.04,72968,0.03,0.01,0.00,7164,2.00,1.81,0.09,223644,0.06,0.04,0.01,26460,
instance11440,0.61,0.51,0.03,63868,0.06,0.03,0.01,7912,1.38,1.28,0.08,183092,0.07,0.03,0.01,24264,
instance11703,0.74,0.53,0.04,66704,0.03,0.01,0.00,6316,1.81,1.71,0.09,215704,0.06,0.03,0.01,24484,
instance11709,0.67,0.53,0.03,68512,0.04,0.01,0.00,6312,1.90,1.79,0.09,223512,0.09,0.03,0.01,24484,
instance11769,0.60,0.50,0.03,63976,0.02,0.01,0.00,6316,1.86,1.74,0.10,215304,0.06,0.03,0.01,24484,
instance11788,0.66,0.54,0.04,67316,0.03,0.01,0.00,6332,1.93,1.82,0.10,221240,0.06,0.03,0.01,24484,
instance12046,0.66,0.55,0.03,67312,0.03,0.01,0.01,6324,1.95,1.83,0.10,217548,0.06,0.03,0.01,24484,
instance12162,0.77,0.52,0.04,65172,0.05,0.03,0.00,7912,1.34,1.23,0.09,180192,0.06,0.04,0.01,24264,
instance12416,0.72,0.49,0.04,64084,0.05,0.03,0.00,7912,1.37,1.29,0.07,180512,0.06,0.03,0.01,24264,
instance12474,0.85,0.65,0.04,73236,0.02,0.01,0.00,7168,2.12,2.01,0.09,220840,0.06,0.03,0.01,26424,
instance12823,0.76,0.57,0.04,67508,0.03,0.01,0.00,6324,2.15,2.03,0.10,225428,0.10,0.03,0.01,24484,
instance12961,0.96,0.72,0.05,80244,0.05,0.01,0.00,7168,2.15,2.05,0.08,229860,0.07,0.04,0.01,26792,
instance13052,0.78,0.53,0.04,67408,0.05,0.01,0.00,6332,2.01,1.91,0.08,218336,0.07,0.03,0.01,24484,
instance13060,0.91,0.69,0.04,77144,0.03,0.01,0.00,7168,2.11,1.99,0.10,226408,0.08,0.03,0.01,26568,
instance13068,0.95,0.71,0.04,75628,0.03,0.02,0.00,7164,2.12,2.01,0.10,225112,0.07,0.03,0.01,26604,
instance13358,0.73,0.50,0.04,64720,0.04,0.03,0.00,7912,1.45,1.37,0.07,180528,0.06,0.03,0.01,24264,
instance13532,0.77,0.53,0.04,68852,0.03,0.01,0.01,6320,1.89,1.72,0.08,214496,0.07,0.03,0.01,24484,
instance13726,0.70,0.51,0.04,67480,0.07,0.01,0.00,6328,1.90,1.78,0.10,217004,0.05,0.03,0.01,24484,
instance14028,0.75,0.54,0.04,67240,0.06,0.03,0.00,7912,1.54,1.42,0.09,182928,0.06,0.03,0.01,24264,
instance14503,0.71,0.47,0.03,63604,0.05,0.03,0.00,7912,1.45,1.37,0.07,181316,0.05,0.03,0.01,24264,
instance14633,0.67,0.49,0.03,65040,0.06,0.03,0.01,7912,1.45,1.37,0.07,180332,0.08,0.03,0.01,24264,
instance14862,0.76,0.52,0.04,67088,0.05,0.01,0.00,6320,1.87,1.74,0.11,215744,0.06,0.03,0.01,24484,
instance15368,0.72,0.50,0.03,63824,0.07,0.03,0.01,7912,1.46,1.38,0.07,180284,0.06,0.03,0.01,24264,
instance15577,0.76,0.51,0.03,66332,0.04,0.01,0.00,6320,1.90,1.79,0.10,213232,0.06,0.03,0.01,24484,
instance15594,0.72,0.49,0.04,65164,0.06,0.03,0.00,7912,1.46,1.36,0.08,180304,0.06,0.03,0.01,24264,
instance15649,0.75,0.53,0.04,68704,0.05,0.01,0.00,6316,2.11,1.94,0.12,223036,0.05,0.03,0.01,24484,
